Price,Levy,Manufacturer,Model,ProdYear,Category,LeatherInterior,FuelType,EngineVolume,Mileage,Cylinders,GearBoxType,DriveWheels,Doors,Wheel,Color,Airbags
43592,765,HYUNDAI,Santa FE Ultimate,2015,Jeep,Yes,Petrol,2.0 Turbo,76000,4,Tiptronic,4x4,4,Left,Black,12
706,761,TOYOTA,Prius,2010,Jeep,Yes,Hybrid,1.8,221760,4,Automatic,Front,4,Left,Blue,12
18189,0,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,115200,4,Tiptronic,Front,4,Left,Grey,6
10036,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2,100747,4,Automatic,Front,4,Left,Green,0
48566,1273,FORD,Explorer,2015,Jeep,Yes,Petrol,3.5,143604,4,Automatic,Front,4,Left,White,4
25089,915,BMW,X5,2014,Jeep,Yes,Diesel,3,141384,6,Automatic,4x4,4,Left,Blue,0
16621,779,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,136861,4,Automatic,Front,4,Left,Blue,0
12544,640,FORD,C-MAX,2013,Sedan,No,Hybrid,2,144000,4,Automatic,Front,4,Left,Blue,10
8154,0,MERCEDES-BENZ,E 320,1998,Sedan,Yes,CNG,3.2,220000,6,Tiptronic,Rear,4,Left,Black,6
31361,1054,MERCEDES-BENZ,Sprinter 311,2009,Universal,No,Diesel,2.2 Turbo,350000,4,Manual,Rear,4,Left,Green,2
34635,1077,HONDA,Civic,2019,Sedan,Yes,Petrol,2,2927,4,Automatic,Front,4,Left,Grey,4
18503,1197,NISSAN,X-Terra,2012,Jeep,No,Petrol,4,138965,6,Automatic,4x4,4,Left,Black,8
16308,0,VOLKSWAGEN,Jetta,2011,Sedan,No,Petrol,2,97600,6,Tiptronic,Front,4,Left,Black,10
21012,0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,243200,4,Automatic,Front,4,Left,Silver,12
7213,0,HONDA,FIT,2005,Sedan,No,Petrol,1.3,176000,4,Variator,Front,4,Right,Black,8
13485,781,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Petrol,2.5,160000,4,Automatic,Rear,4,Left,Blue,0
6586,789,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,75996,4,Automatic,Front,4,Left,Black,4
15132,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,185120,4,Automatic,Front,4,Left,Silver,4
12231,0,HONDA,FIT,2010,Hatchback,No,Petrol,1.3,93000,4,Automatic,Front,4,Right,Blue,2
15850,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,187794,4,Automatic,Front,4,Left,Golden,4
6269,617,CHEVROLET,Aveo,2009,Sedan,Yes,Petrol,1.2,73816,4,Automatic,Front,4,Left,Silver,4
20266,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,94910,4,Automatic,Front,4,Left,Silver,4
282,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,226814,4,Automatic,Front,4,Left,Black,0
54346,1079,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,2,46503,4,Automatic,Front,4,Left,Grey,4
1019,1017,KIA,Avella,2017,Sedan,Yes,Petrol,2,11971,4,Automatic,Front,4,Left,Silver,12
4077,1529,MERCEDES-BENZ,C 180,1995,Sedan,No,Petrol,1.8,2014,4,Manual,Rear,4,Left,Black,2
18817,753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,119700,4,Tiptronic,Front,4,Left,White,10
549,1079,KIA,SOUL,2018,Sedan,Yes,Petrol,2,91283,4,Automatic,Front,4,Left,White,12
40769,1091,TOYOTA,RAV 4,2016,Jeep,No,Petrol,2.5,60000,4,Tiptronic,Front,4,Left,Carnelian red,8
12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,6,Automatic,4x4,4,Left,Black,12
14454,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,171734,4,Automatic,Front,4,Left,Silver,4
6611,502,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,143686,4,Automatic,Front,4,Left,White,4
7527,781,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,157232,4,Automatic,Front,4,Left,Silver,12
392,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,215965,4,Automatic,Front,4,Left,Black,0
47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,8,Automatic,4x4,4,Left,Black,0
25089,1202,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,50000,4,Tiptronic,Front,4,Left,White,10
10663,0,BMW,325,2003,Sedan,No,Petrol,2.5,76000,6,Automatic,Rear,4,Left,Silver,6
20385,0,MERCEDES-BENZ,Sprinter,1998,Microbus,Yes,Diesel,2.9 Turbo,111111,5,Manual,Rear,4,Left,White,1
6899,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,90392,4,Automatic,4x4,4,Left,White,0
8154,1451,BMW,X6,2011,Jeep,Yes,Petrol,4.4,147677,8,Automatic,4x4,4,Left,Red,12
21012,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,101000,4,Tiptronic,Front,4,Left,Grey,8
5645,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,345405,6,Automatic,4x4,4,Left,Silver,12
16000,2266,HONDA,Fred,2018,Minivan,No,Hybrid,1.5,0,4,Automatic,Front,4,Right,Blue,2
21009,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,92336,4,Automatic,Front,4,Left,Silver,4
64917,0,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0 Turbo,83000,6,Tiptronic,Rear,4,Left,Black,12
30734,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,6,Automatic,4x4,4,Left,Black,12
19757,0,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,93450,4,Automatic,Front,4,Left,White,10
39026,1172,LEXUS,ES 300,2011,Sedan,Yes,Petrol,3.5,63905,4,Automatic,Front,4,Left,Silver,4
6272,0,BMW,320 Gran Turismo,1999,Sedan,Yes,Petrol,2.2,55000,6,Manual,Rear,4,Left,Blue,2
24462,0,MERCEDES-BENZ,E 280 CDI,2008,Sedan,Yes,Diesel,3.0 Turbo,292000,6,Tiptronic,Rear,4,Left,Silver,12
13172,502,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,0,4,Tiptronic,Front,4,Left,White,12
17562,0,AUDI,A4,2010,Sedan,Yes,Petrol,2.0 Turbo,220000,4,Tiptronic,4x4,4,Left,Black,8
188,1018,BMW,X5,2011,Jeep,Yes,Petrol,3,196330,6,Automatic,4x4,4,Left,White,12
4077,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,320554,4,Automatic,Front,4,Left,White,0
50526,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2,41747,4,Automatic,Front,4,Left,White,4
48610,518,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,19000,4,Tiptronic,4x4,4,Left,Blue,12
4077,0,SUBARU,Legacy,2005,Universal,No,Petrol,2.0 Turbo,234082,4,Tiptronic,4x4,4,Right,White,4
627,1304,BMW,X6,2013,Jeep,Yes,Petrol,4.4,118656,8,Automatic,4x4,4,Left,Black,12
2117,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,150285,4,Automatic,Front,4,Left,Silver,12
19444,934,FORD,Fusion,2015,Sedan,No,Petrol,2.5,90000,4,Tiptronic,Front,4,Left,Black,8
15681,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,133000,4,Variator,Front,4,Left,White,10
1176,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,134835,4,Automatic,Front,4,Left,Grey,12
7527,0,TOYOTA,Vitz,2002,Sedan,No,Petrol,1,90000,4,Automatic,Front,2,Right,Pink,2
5175,0,TOYOTA,Vitz,2001,Coupe,No,Petrol,1,175000,4,Automatic,Front,2,Right,Pink,2
52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8,Automatic,4x4,4,Left,Black,0
16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left,Silver,12
470,2148,MERCEDES-BENZ,E 36 AMG,2010,Sedan,Yes,Petrol,5.5,199203,8,Automatic,Rear,4,Left,Black,12
52106,971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,94638,4,Automatic,Front,4,Left,Grey,4
18503,0,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,22000,4,Automatic,Front,4,Left,Silver,10
40,0,TOYOTA,Prius C,2014,Hatchback,Yes,LPG,1.4,256000,4,Automatic,Front,4,Left,White,8
9000,637,SUZUKI,Swift,2014,Hatchback,No,Petrol,0.7,11000,3,Automatic,Front,4,Right,Silver,2
21326,891,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,67000,4,Tiptronic,Front,4,Left,Black,12
30,0,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,145000,4,Automatic,Front,4,Right,Silver,6
19444,900,MITSUBISHI,Outlander sport,2015,Jeep,No,Petrol,2.4,177600,4,Automatic,Front,4,Left,Black,7
1411,640,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2,193504,4,Automatic,Front,4,Left,Red,0
2500,0,OPEL,Astra astra,1997,Goods wagon,No,Petrol,2,290000,4,Manual,Front,4,Left,Red,2
11604,751,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,180800,4,Automatic,Front,4,Left,White,4
14113,0,AUDI,A4,2008,Sedan,Yes,Petrol,2.0 Turbo,190400,6,Variator,Front,4,Left,Black,12
251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552,4,Automatic,Front,4,Left,Black,12
8311,528,FORD,Fiesta,2014,Sedan,No,Petrol,1.6,107738,4,Tiptronic,Front,4,Left,Blue,12
15994,475,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,74000,4,Automatic,Front,4,Left,Silver,8
7213,0,OPEL,Astra,2000,Hatchback,No,Petrol,1.6,215000,4,Automatic,Front,2,Left,Silver,0
13172,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,368000,4,Variator,Front,4,Left,Grey,11
15994,0,MERCEDES-BENZ,311,1998,Goods wagon,No,Diesel,2.8 Turbo,0,6,Manual,Rear,2,Left,Blue,2
27174,833,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,69320,4,Automatic,Front,4,Left,Silver,4
314,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,0,6,Automatic,4x4,4,Left,Silver,12
14113,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,142000,4,Automatic,Front,4,Left,White,8
22580,777,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,29800,4,Automatic,Front,4,Left,White,6
8311,0,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,163000,4,Variator,Front,4,Right,Silver,2
20918,626,KIA,Cerato,2015,Sedan,Yes,Petrol,1.6,41250,4,Automatic,Front,4,Left,Black,4
4077,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,214098,4,Automatic,Front,4,Left,Silver,12
16308,0,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,130000,6,Tiptronic,Rear,4,Right,Silver,8
1725,1363,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659,8,Automatic,4x4,4,Left,Black,12
27356,87,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,0,65004,4,Automatic,Front,4,Left,White,4
470,642,AUDI,Q5,2012,Jeep,Yes,Petrol,2,340106,4,Automatic,4x4,4,Left,White,0
470,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138070,6,Automatic,4x4,4,Left,Black,12
82166,1104,BMW,X5,2015,Jeep,Yes,Petrol,3.0 Turbo,80000,6,Tiptronic,4x4,4,Left,Blue,12
10976,1832,MERCEDES-BENZ,Vito 2.2,2005,Minivan,No,Diesel,2.2 Turbo,215000,4,Manual,Rear,4,Left,Blue,6
18519,640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,163855,4,Automatic,Front,4,Left,White,4
9408,988,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,85000,4,Automatic,Front,4,Left,Golden,10
1098,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,187312,4,Automatic,Front,4,Left,Blue,0
13877,585,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,137538,4,Automatic,Front,4,Left,Black,4
3293,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,71939,6,Automatic,4x4,4,Left,Black,12
23521,382,FORD,Fusion,2015,Sedan,No,Hybrid,2,84800,4,Automatic,Front,4,Left,Silver,12
7056,707,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2,85419,4,Automatic,Front,4,Left,White,4
21790,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,40598,4,Automatic,Front,4,Left,White,4
7840,0,VOLKSWAGEN,Touareg,2004,Jeep,Yes,CNG,3.2,140000,6,Automatic,4x4,4,Left,Silver,8
65858,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,7000,4,Automatic,Front,4,Left,Black,10
13476,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,132967,4,Automatic,Front,4,Left,Grey,4
25089,0,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,134700,4,Variator,Front,4,Left,Black,12
22266,1016,CHEVROLET,Orlando,2017,Jeep,Yes,Petrol,2,48432,4,Automatic,Front,4,Left,Black,4
6743,397,LEXUS,CT 200h,2016,Hatchback,Yes,Hybrid,1.8,71904,4,Automatic,Front,4,Left,White,0
6272,0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,156000,4,Automatic,Front,4,Right,Green,7
4077,0,FORD,Fiesta,1998,Sedan,No,Petrol,1.5,11580,4,Manual,Front,5,Left,Blue,2
392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373,4,Automatic,Front,4,Left,Grey,12
5645,0,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,1.8,10000,4,Automatic,Front,2,Left,Red,12
7840,0,MERCEDES-BENZ,E 200,2000,Goods wagon,Yes,LPG,2.0 Turbo,0,4,Manual,Rear,4,Left,Blue,8
1646,919,BMW,535,2012,Sedan,Yes,Petrol,3,129834,6,Automatic,Rear,4,Left,Blue,12
12544,0,NISSAN,Elgrand,2003,Minivan,Yes,LPG,3,185000,6,Tiptronic,4x4,4,Right,Golden,12
15681,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,149000,4,Tiptronic,Front,4,Left,Grey,10
10349,2002,HYUNDAI,Genesis,2008,Sedan,Yes,Petrol,3.8,136192,4,Automatic,Front,4,Left,Black,4
941,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510,4,Automatic,Front,4,Left,White,12
549,891,FORD,Fusion,2016,Sedan,Yes,Petrol,2,50195,4,Automatic,Front,4,Left,Grey,12
42987,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,13148,4,Automatic,Front,4,Left,Black,4
862,1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,53070,6,Automatic,Rear,4,Left,Blue,12
10976,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,669145,4,Automatic,Front,4,Left,White,4
5645,503,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,99000,4,Automatic,Front,4,Left,White,4
27093,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,51287,4,Automatic,Front,4,Left,Grey,4
17719,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,268800,4,Automatic,Front,4,Left,Black,10
19757,777,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,145000,4,Variator,4x4,4,Left,White,7
4704,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,319301,4,Automatic,Front,4,Left,White,12
282,1598,MERCEDES-BENZ,ML 350,2008,Jeep,Yes,Diesel,3,213998,6,Automatic,4x4,4,Left,Silver,12
23678,765,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,30000,4,Automatic,Front,4,Left,Silver,4
250,0,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,33000,6,Automatic,4x4,4,Left,White,12
40983,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,120871,4,Automatic,Front,4,Left,Silver,4
13463,1756,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,3.8,187143,4,Automatic,Front,4,Left,White,4
5018,1202,KIA,Sorento,2017,Jeep,Yes,Petrol,2.4,63803,4,Automatic,Front,4,Left,White,12
941,400,CHEVROLET,Volt,2018,Sedan,Yes,Hybrid,1.5,43128,4,Automatic,Front,4,Left,Silver,12
1098,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,254230,4,Automatic,Front,4,Left,Black,12
13485,0,FORD,Fiesta,2012,Hatchback,No,Petrol,1.6,100300,4,Automatic,Front,4,Left,Black,2
392,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,78670,4,Automatic,Front,4,Left,Silver,12
37633,1202,HYUNDAI,Santa FE,2017,Jeep,No,Petrol,2.4,79309,4,Automatic,Front,4,Left,Black,7
39615,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,43578,4,Automatic,Front,4,Left,Silver,4
5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4,Automatic,Front,4,Left,Black,12
157,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048,4,Automatic,Front,4,Left,Black,0
9252,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,60227,4,Automatic,Front,4,Left,Silver,4
21953,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,78082,4,Tiptronic,Front,4,Left,Black,12
132971,1493,FORD,F150,2016,Sedan,Yes,Petrol,3.5,30573,4,Automatic,Front,4,Left,White,4
188,289,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843,4,Automatic,Front,4,Left,Grey,0
10349,0,BMW,525,2004,Sedan,Yes,Petrol,2.5,250000,6,Automatic,Rear,4,Left,Grey,4
19130,528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,142495,4,Automatic,Front,4,Left,White,4
21326,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,14004,4,Automatic,Front,4,Left,Black,8
40456,0,BMW,535 Twinturbo,2012,Sedan,Yes,Petrol,3.0 Turbo,176480,4,Tiptronic,Rear,4,Left,Black,12
10349,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,134800,4,Variator,Front,4,Right,Silver,2
13799,0,HONDA,Insight,2010,Hatchback,No,Hybrid,1.3,112000,4,Automatic,Front,4,Left,Silver,4
50,0,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,135000,4,Automatic,Front,4,Left,Beige,6
22894,0,MERCEDES-BENZ,416,2000,Microbus,No,Diesel,2.7 Turbo,333333,5,Manual,Rear,4,Left,Green,2
31361,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,54400,4,Automatic,Front,4,Left,Black,8
7213,0,MITSUBISHI,Pajero,1995,Jeep,No,Diesel,2.5 Turbo,1958,4,Automatic,4x4,4,Left,Blue,2
4547,1017,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,115974,4,Automatic,Front,4,Left,White,12
1882,746,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426,4,Automatic,Front,4,Left,White,12
41811,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,33216,4,Automatic,Front,4,Left,Blue,4
39201,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0 Turbo,74500,6,Tiptronic,4x4,4,Left,Black,12
37000,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,136027,4,Automatic,Front,4,Left,Black,4
11000,0,MERCEDES-BENZ,E 320,1999,Sedan,Yes,CNG,3.5,0,6,Automatic,4x4,4,Left,Black,2
10349,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,70066,4,Automatic,Front,4,Left,White,12
29793,0,BMW,328,2013,Coupe,Yes,Petrol,3,98000,8,Automatic,Rear,2,Left,White,12
6586,0,OPEL,Vectra,1998,Sedan,No,Petrol,1.6,195256,4,Automatic,Front,4,Left,Blue,4
10036,0,TOYOTA,Avensis,2004,Sedan,No,Petrol,2,138643,4,Automatic,Front,4,Right,Silver,8
22894,382,HYUNDAI,Sonata Hibrid,2014,Sedan,Yes,Hybrid,2.4,76000,4,Automatic,Front,4,Left,Black,7
15053,0,FORD,Fiesta,2015,Sedan,No,Petrol,1.6,108000,4,Tiptronic,Front,4,Left,Black,8
7056,707,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2,61208,4,Automatic,Front,4,Left,White,4
25889,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,63276,4,Automatic,Front,4,Left,White,4
16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left,Silver,12
20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,104997,4,Automatic,Front,4,Left,White,4
22894,738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4 Turbo,46800,4,Automatic,Front,4,Left,Black,6
19130,0,TOYOTA,Prius s,2013,Sedan,No,Hybrid,1.8,65000,4,Variator,Front,4,Right,Silver,8
4359,1285,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,52699,4,Automatic,Front,4,Left,Silver,4
14740,528,KIA,RIO lX,2014,Sedan,No,Petrol,1.6,76800,4,Automatic,Front,4,Left,Black,4
43868,880,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,1.6,200401,4,Automatic,Front,4,Left,Blue,4
47000,1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,170000,6,Tiptronic,4x4,4,Left,Black,12
15994,777,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,1440000,4,Automatic,Front,4,Left,Silver,0
3450,0,JEEP,Grand Cherokee,1997,Jeep,Yes,Petrol,4,0,6,Automatic,4x4,4,Left,Red,2
17562,2690,INFINITI,QX80,2017,Jeep,Yes,Petrol,5.6,54854,8,Automatic,Rear,4,Left,Silver,12
784,1537,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,472304,6,Automatic,4x4,4,Left,White,12
2195,0,TOYOTA,Will Vs,2002,Hatchback,No,Petrol,1.8,150000,4,Automatic,Front,4,Right,Silver,4
7527,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,263459,4,Automatic,4x4,4,Left,Blue,0
8781,0,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,188000,4,Automatic,Front,4,Right,Silver,7
21012,0,TOYOTA,Prius BLUG-IN,2012,Hatchback,No,Plug-in Hybrid,1.8,108773,4,Automatic,Front,4,Left,Grey,10
22649,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,166320,4,Automatic,Front,4,Left,Black,4
40983,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,95000,4,Automatic,Front,4,Left,Black,4
19416,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,181385,4,Automatic,Front,4,Left,Silver,4
549,2455,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,0,8,Automatic,4x4,4,Left,White,0
16935,1832,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2 Turbo,183000,4,Manual,Rear,2,Left,White,2
15681,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,95000,4,Automatic,Front,4,Left,Blue,0
9408,0,SUBARU,Outback,2003,Jeep,No,Petrol,2.5,270000,4,Tiptronic,4x4,4,Right,Black,12
16621,0,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,215000,4,Automatic,Front,4,Left,Silver,4
2979,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,191848,4,Automatic,Front,4,Left,Black,12
23207,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,132043,4,Automatic,Front,4,Left,White,4
12858,1118,OPEL,Astra,2005,Hatchback,No,Diesel,1.3 Turbo,18900,4,Manual,Front,4,Left,Black,8
17249,0,KIA,Optima,2013,Sedan,No,Petrol,2.4,152480,6,Tiptronic,Front,4,Left,Silver,6
7997,988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,453000,4,Variator,Front,4,Left,White,4
60,0,TOYOTA,Vitz,2002,Sedan,No,Petrol,1.3,100000,4,Automatic,Front,4,Left,Silver,2
12541,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,136000,4,Variator,Front,4,Left,Silver,8
14113,0,BMW,530,2004,Sedan,Yes,Petrol,3,416000,6,Manual,Rear,4,Left,Black,6
59006,1077,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2,14000,4,Automatic,Front,4,Left,Grey,4
8467,915,AUDI,Q7,2014,Jeep,Yes,Diesel,3,98803,6,Automatic,4x4,4,Left,Grey,12
10349,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,0,4,Automatic,Front,4,Left,Black,12
7527,0,NISSAN,Presage RIDER,2003,Minivan,No,Petrol,2.5,190000,4,Automatic,Front,4,Right,White,2
20005,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,94479,4,Automatic,Front,4,Left,Red,4
12388,1267,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,121840,4,Tiptronic,Front,4,Right,Brown,4
392,777,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,168661,4,Automatic,Front,4,Left,White,12
15053,751,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,52528,4,Automatic,Front,4,Left,Blue,0
862,919,BMW,X5,2012,Jeep,Yes,Petrol,3,133342,6,Automatic,4x4,4,Left,Black,12
25264,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,191980,4,Automatic,Front,4,Left,White,4
21012,831,TOYOTA,Yaris IA,2018,Sedan,Yes,Petrol,1.5,20549,4,Automatic,Front,4,Left,Grey,10
14113,5332,MERCEDES-BENZ,E 300 AVANTGARDE-LTD,2007,Universal,Yes,Petrol,3,75000,8,Tiptronic,Rear,4,Right,White,12
4077,753,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,259934,4,Automatic,Front,4,Left,Red,0
96749,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2,9146,4,Automatic,Front,4,Left,White,4
42337,639,BMW,528,2014,Sedan,Yes,Petrol,2.0 Turbo,156000,4,Tiptronic,Rear,4,Left,White,12
130,0,BMW,X5,2006,Jeep,Yes,Petrol,4.4,90000,8,Tiptronic,4x4,4,Left,Black,8
10976,0,HONDA,FIT,2012,Sedan,No,Petrol,1.3,114000,4,Automatic,Front,4,Right,White,4
16621,586,TOYOTA,Prius,2012,Hatchback,No,Petrol,1.8,158302,4,Automatic,Front,4,Left,Blue,6
23734,911,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,115505,4,Automatic,Front,4,Left,White,4
1725,531,HYUNDAI,Accent,2012,Hatchback,Yes,Petrol,1.6,104509,4,Automatic,Front,4,Left,Blue,12
1019,585,LEXUS,CT 200h,2013,Hatchback,Yes,Hybrid,1.8,0,4,Automatic,Front,4,Left,Red,0
